CustomerID,CustomerName,Region,SubscriptionType,SubscriptionStart,SubscriptionEnd,Canceled,Revenue,Subscription duration,AVG Subscription duration
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,290",365,365.3493518
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,917",365,365.3493646
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,533",365,365.3493774
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,764",365,365.3493901
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,223",365,365.3494029
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,374",366,365.3494156
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,064",366,365.3493919
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,455",366,365.3493681
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,735",366,365.3493443
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,583",366,365.3493206
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,955",365,365.3492968
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,590",365,365.3493096
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,251",365,365.3493223
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,283",365,365.3493351
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,332",365,365.3493478
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,671",365,365.3493606
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,335",365,365.3493734
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,921",365,365.3493861
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,163",366,365.3493989
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,379",366,365.3493751
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,613",366,365.3493514
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,566",366,365.3493276
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,756",366,365.3493038
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,674",365,365.34928
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,983",365,365.3492928
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,835",365,365.3493056
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,815",365,365.3493183
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,899",365,365.3493311
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,998",365,365.3493439
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,702",365,365.3493566
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,334",365,365.3493694
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,029",366,365.3493822
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,593",366,365.3493584
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,383",366,365.3493346
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,483",366,365.3493108
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,710",366,365.349287
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,314",366,365.3492632
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,556",365,365.3492394
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,388",365,365.3492522
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,742",365,365.349265
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,881",365,365.3492777
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,371",365,365.3492905
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,131",365,365.3493033
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,542",365,365.3493161
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,566",365,365.3493288
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,774",365,365.3493416
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,642",365,365.3493544
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,521",365,365.3493672
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,892",366,365.34938
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"2,402",366,365.3493562
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,669",366,365.3493324
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,609",366,365.3493086
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,055",366,365.3492847
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,202",366,365.3492609
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,914",366,365.3492371
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,077",365,365.3492133
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,092",365,365.3492261
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,050",365,365.3492389
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,908",365,365.3492517
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,811",365,365.3492644
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,900",365,365.3492772
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,634",365,365.34929
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,932",365,365.3493028
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,088",365,365.3493156
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,746",365,365.3493284
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,305",366,365.3493411
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,272",366,365.3493173
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,016",366,365.3492935
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,520",366,365.3492697
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,537",366,365.3492459
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,872",366,365.349222
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,265",365,365.3491982
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,548",365,365.349211
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,065",365,365.3492238
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,338",365,365.3492366
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,837",365,365.3492494
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,579",365,365.3492621
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,129",365,365.3492749
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,150",365,365.3492877
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,819",365,365.3493005
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,199",365,365.3493133
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,854",365,365.3493261
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,488",366,365.3493389
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,111",366,365.3493151
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,885",366,365.3492912
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,070",366,365.3492674
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,157",366,365.3492436
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,215",366,365.3492197
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,930",366,365.3491959
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,092",365,365.349172
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,003",365,365.3491848
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,927",365,365.3491976
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,259",365,365.3492104
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,862",365,365.3492232
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,295",365,365.349236
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,766",365,365.3492488
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,990",365,365.3492616
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,586",365,365.3492744
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,084",365,365.3492872
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,734",365,365.3493
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,627",366,365.3493128
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,881",366,365.349289
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,856",366,365.3492651
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,391",366,365.3492413
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,172",366,365.3492174
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,256",365,365.3491935
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,759",365,365.3492063
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,769",365,365.3492192
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,711",365,365.349232
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,718",365,365.3492448
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,662",365,365.3492576
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,172",365,365.3492704
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,390",365,365.3492832
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,252",365,365.349296
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,011",365,365.3493088
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,031",365,365.3493216
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,176",365,365.3493344
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,700",365,365.3493472
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,730",366,365.34936
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"2,052",366,365.3493362
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,187",366,365.3493123
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,212",366,365.3492884
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,287",366,365.3492646
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,787",366,365.3492407
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,651",366,365.3492168
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,561",365,365.349193
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,754",365,365.3492058
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,015",365,365.3492186
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,319",365,365.3492314
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,602",365,365.3492442
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,583",365,365.349257
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,219",365,365.3492698
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,347",365,365.3492826
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,316",365,365.3492955
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,076",365,365.3493083
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,652",365,365.3493211
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,903",365,365.3493339
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,662",365,365.3493467
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,465",366,365.3493596
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,542",366,365.3493357
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,717",366,365.3493118
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,881",366,365.3492879
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,250",366,365.349264
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,867",366,365.3492401
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,977",365,365.3492163
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,025",365,365.3492291
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,074",365,365.3492419
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,826",365,365.3492547
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,789",365,365.3492675
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,310",365,365.3492804
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,808",365,365.3492932
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,524",365,365.349306
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,270",365,365.3493188
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,803",365,365.3493317
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,553",365,365.3493445
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,394",366,365.3493573
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,012",366,365.3493334
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,764",366,365.3493095
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,323",366,365.3492856
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,371",366,365.3492617
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,797",366,365.3492378
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,981",365,365.3492139
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,640",365,365.3492268
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,836",365,365.3492396
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,503",365,365.3492524
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,618",365,365.3492652
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,878",365,365.3492781
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,459",365,365.3492909
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,661",365,365.3493037
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,930",365,365.3493166
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,325",365,365.3493294
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,408",365,365.3493423
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,032",365,365.3493551
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,867",366,365.3493679
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,092",366,365.349344
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,262",366,365.3493201
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,853",366,365.3492962
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,763",366,365.3492723
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,017",366,365.3492484
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,022",365,365.3492244
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,319",365,365.3492373
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,580",365,365.3492501
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,852",365,365.3492629
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,591",365,365.3492758
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,465",365,365.3492886
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,136",365,365.3493015
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,363",365,365.3493143
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,831",365,365.3493272
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,805",365,365.34934
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,125",365,365.3493528
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,789",365,365.3493657
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,252",365,365.3493785
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"3,000",366,365.3493914
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,475",366,365.3493675
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,946",366,365.3493435
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,862",366,365.3493196
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,764",366,365.3492957
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,334",366,365.3492717
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,703",365,365.3492478
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,833",365,365.3492606
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,126",365,365.3492735
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,413",365,365.3492863
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,621",365,365.3492992
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,353",365,365.349312
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,093",365,365.3493249
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,556",365,365.3493377
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,533",365,365.3493506
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,081",365,365.3493635
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,693",365,365.3493763
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,444",366,365.3493892
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,713",366,365.3493652
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,832",366,365.3493413
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,161",366,365.3493173
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,574",366,365.3492934
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,866",365,365.3492694
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,517",365,365.3492823
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,808",365,365.3492952
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,661",365,365.349308
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,802",365,365.3493209
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,464",365,365.3493337
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,929",365,365.3493466
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,862",365,365.3493594
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,860",365,365.3493723
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,028",366,365.3493852
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"2,994",366,365.3493612
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,667",366,365.3493373
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,970",366,365.3493133
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,042",366,365.3492893
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,104",365,365.3492654
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,274",365,365.3492782
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,634",365,365.3492911
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,099",365,365.349304
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,940",365,365.3493168
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,324",365,365.3493297
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,108",365,365.3493426
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,007",365,365.3493554
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,220",365,365.3493683
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,392",366,365.3493812
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,425",366,365.3493572
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,526",366,365.3493332
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,532",366,365.3493093
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,552",366,365.3492853
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,380",366,365.3492613
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,343",366,365.3492373
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,617",365,365.3492134
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,145",365,365.3492262
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,064",365,365.3492391
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,481",365,365.349252
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,645",365,365.3492648
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,331",365,365.3492777
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,740",365,365.3492906
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,984",365,365.3493035
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,383",365,365.3493163
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,767",365,365.3493292
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,930",365,365.3493421
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,505",365,365.349355
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,207",366,365.3493678
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"2,136",366,365.3493439
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,883",366,365.3493199
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,371",366,365.3492959
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,734",366,365.3492719
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,304",366,365.3492479
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,537",365,365.3492239
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,102",365,365.3492368
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,970",365,365.3492497
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,019",365,365.3492625
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,058",365,365.3492754
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,154",365,365.3492883
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,767",365,365.3493012
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,343",365,365.3493141
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,164",365,365.3493269
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,891",366,365.3493398
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"2,105",366,365.3493158
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,584",366,365.3492918
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,558",366,365.3492678
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,642",366,365.3492438
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,601",366,365.3492198
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,533",365,365.3491958
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,488",365,365.3492087
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,483",365,365.3492216
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,083",365,365.3492345
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,502",365,365.3492473
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,523",365,365.3492602
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,894",365,365.3492731
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,013",365,365.349286
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,122",365,365.3492989
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,817",365,365.3493118
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,800",365,365.3493247
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,686",365,365.3493376
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,823",366,365.3493505
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,453",366,365.3493264
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,725",366,365.3493024
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,503",366,365.3492784
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,902",366,365.3492544
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,117",366,365.3492304
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,094",365,365.3492063
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,232",365,365.3492192
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,473",365,365.3492321
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,094",365,365.349245
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,943",365,365.3492579
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,700",365,365.3492708
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,772",365,365.3492837
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,761",365,365.3492966
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,022",365,365.3493095
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,216",366,365.3493224
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,216",366,365.3492984
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,124",366,365.3492743
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,560",366,365.3492503
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,122",366,365.3492263
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,613",366,365.3492022
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,425",365,365.3491782
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,226",365,365.3491911
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,831",365,365.349204
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,873",365,365.3492169
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,549",365,365.3492298
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,540",365,365.3492427
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,371",365,365.3492556
